Season,Route_Id,Route_Name,Day_Type_Name,Time_Period_Id,Time_Period_Name,Stop_Name,Total_Ons,Total_Offs,Number_Service_Days,Average_Ons,Average_Offs,Average_Flow,Year
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Brookline Village,669,2714,5,134,543,3588,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Chestnut Hill,323,1511,5,65,302,2498,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Chestnut Hill Ave.,44,577,5,9,115,199,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Chiswick Road,64,1001,5,13,200,305,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Cleveland Circle,0,582,5,0,116,0,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Copley,18184,27375,5,3637,5475,15413,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Coolidge Corner,1911,5229,5,382,1046,1552,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Dean Road,116,1249,5,23,250,435,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Eliot,34,751,5,7,150,1524,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Englewood Ave.,0,1592,5,0,318,116,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Fairbanks Street,56,1172,5,11,234,977,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Fenwood Road,75,1449,5,15,290,807,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Fenway,538,2967,5,108,593,4061,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Government Center,43121,6779,5,8624,1356,17314,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Griggs Street,716,1829,5,143,366,1871,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Haymarket,19909,3621,5,3982,724,10046,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Harvard Ave.,2282,7452,5,456,1490,2094,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Heath Street,0,952,5,0,190,0,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Hawes Street,761,938,5,152,188,2546,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Hynes Convention Center,12436,19110,5,2487,3822,17265,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Kenmore,9550,34683,5,1910,6937,4079,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Kent Street,115,649,5,23,130,2440,2018
Fall 2018,Green,Green Line,Sunday,11,Off Peak,Boston College,0,515,5,0,103,0,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Allston Street,3723,373,19,196,20,1024,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Kenmore,2512,1679,19,132,88,1158,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Arlington,14880,13194,19,783,694,8399,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Kent Street,355,29,19,19,2,222,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Babcock Street,4530,1018,19,238,54,2436,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Boston College,167,0,19,9,0,9,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Lechmere,0,3066,19,0,161,0,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Longwood Medical Area,404,26,19,21,1,86,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Longwood,704,1031,19,37,54,502,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Museum of Fine Arts,346,37,19,18,2,102,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Mission Park,334,29,19,18,2,44,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Newton Highlands,853,45,19,45,2,278,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Newton Centre,1690,42,19,89,2,365,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,North Station,489,3465,19,26,182,192,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Northeastern University,98,48,19,5,3,105,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Park Street,6056,11675,19,319,614,713,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Pleasant Street,347,42,19,18,2,353,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Prudential,480,92,19,25,5,161,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Riverside,724,0,19,38,0,38,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Reservoir,1057,115,19,56,6,447,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Riverway,195,3,19,10,0,28,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Saint Mary Street,392,55,19,21,3,247,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,South Street,133,68,19,7,4,12,2018
Fall 2018,Green,Green Line,Weekday,2,Early Am,Science Park,3,580,19,0,31,161,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Back of the Hill,986,20,19,52,1,136,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Beaconsfield,4514,336,19,238,18,1687,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Washington Square,1848,38,19,97,2,361,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Blandford Street,793,1631,19,42,86,2434,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Brandon Hall,1829,125,19,96,7,599,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Boylston,8377,28088,19,441,1478,7362,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Packards Corner,7986,1063,19,420,56,2251,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Brookline Hills,3385,654,19,178,34,1831,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Brigham Circle,3598,288,19,189,15,592,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Boston Univ. Central,964,5257,19,51,277,2543,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Boston Univ. East,2460,3683,19,129,194,2478,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Boston Univ. West,3123,1938,19,164,102,2769,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Brookline Village,6774,2250,19,357,118,2069,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Chestnut Hill,2459,300,19,129,16,1247,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Chestnut Hill Ave.,473,34,19,25,2,90,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Chiswick Road,1669,42,19,88,2,176,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Cleveland Circle,1098,0,19,58,0,58,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Copley,26757,31023,19,1408,1633,8310,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Coolidge Corner,7097,1026,19,374,54,1007,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Dean Road,1945,59,19,102,3,189,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Eliot,1643,96,19,86,5,642,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Saint Paul Street,1383,129,19,73,7,408,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Summit Ave.,431,231,19,23,12,226,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Symphony,5591,1283,19,294,68,1481,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Tappan Street,459,32,19,24,2,102,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Waban,1278,38,19,67,2,360,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Washington Street,1429,184,19,75,10,212,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Woodland,615,31,19,32,2,294,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Symphony,1816,150,19,96,8,259,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Warren Street,2742,235,19,144,12,344,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Allston Street,907,412,19,48,22,360,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Tappan Street,77,3,19,4,0,11,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Arlington,44846,9672,19,2360,509,11804,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Waban,229,0,19,12,0,43,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Babcock Street,2612,401,19,137,21,789,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Back of the Hill,1438,44,19,76,2,133,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Washington Street,256,43,19,13,2,33,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Beaconsfield,1842,891,19,97,47,1387,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Washington Square,705,82,19,37,4,145,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Woodland,107,0,19,6,0,31,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Blandford Street,1379,604,19,73,32,1416,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Warren Street,346,79,19,18,4,47,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Fenwood Road,471,149,19,25,8,83,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Brandon Hall,665,130,19,35,7,236,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Boylston,15634,17306,19,823,911,11716,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Packards Corner,1951,575,19,103,30,673,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Brookline Hills,1286,1011,19,68,53,1401,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Brigham Circle,7121,144,19,375,8,697,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Boston Univ. Central,2372,1438,19,125,76,1237,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Boston Univ. East,3718,1085,19,196,57,1375,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Boston Univ. West,3750,431,19,197,23,1188,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Brookline Village,3682,2171,19,194,114,1481,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Chestnut Hill,3225,441,19,170,23,1301,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Chestnut Hill Ave.,270,57,19,14,3,73,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Chiswick Road,1162,80,19,61,4,130,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Newton Centre,45,1,19,2,0,6,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Cleveland Circle,918,0,19,48,0,48,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Copley,55133,31835,19,2902,1676,9952,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Coolidge Corner,3886,670,19,205,35,424,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Dean Road,681,61,19,36,3,90,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Eliot,1021,108,19,54,6,766,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Englewood Ave.,657,482,19,35,25,58,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Fairbanks Street,1303,94,19,69,5,208,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Fenwood Road,1416,297,19,75,16,329,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Fenway,8329,881,19,438,46,1968,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Government Center,10670,65753,19,562,3461,4851,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Griggs Street,1496,294,19,79,15,424,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Haymarket,4166,31442,19,219,1655,3415,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Harvard Ave.,4734,1376,19,249,72,600,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Heath Street,1138,0,19,60,0,60,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Hawes Street,822,286,19,43,15,556,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Hynes Convention Center,22363,11366,19,1177,598,5965,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Kenmore,39050,13300,19,2055,700,5386,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Kent Street,782,107,19,41,6,528,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Boston College,1971,0,19,104,0,104,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Brookline Hills,91,73,19,5,4,160,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Lechmere,0,22464,19,0,1182,0,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Longwood Medical Area,8710,245,19,458,13,1142,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Boylston,9256,13058,19,487,687,6548,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Longwood,3282,1462,19,173,77,1577,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Museum of Fine Arts,6517,634,19,343,33,1452,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Englewood Ave.,1277,665,19,67,35,90,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Mission Park,1952,152,19,103,8,270,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Packards Corner,2197,536,19,116,28,736,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Newton Highlands,2611,218,19,137,11,892,2018
Fall 2018,Green,Green Line,Weekday,9,Night,North Station,90,730,19,5,38,35,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Brookline Hills,1439,455,19,76,24,908,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Fairbanks Street,2920,107,19,154,6,509,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Allston Street,10,6,19,1,0,6,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Brigham Circle,452,23,19,24,1,43,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Newton Centre,5231,248,19,275,13,1155,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Fenway,5438,459,19,286,24,1077,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Arlington,1027,309,19,54,16,367,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,North Station,2921,42073,19,154,2214,1355,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Fenwood Road,1527,501,19,80,26,418,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Government Center,5403,50339,19,284,2649,2914,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Boston Univ. Central,172,127,19,9,7,206,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Brigham Circle,5513,157,19,290,8,551,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Babcock Street,52,5,19,3,0,16,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Northeastern University,5565,900,19,293,47,1697,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Northeastern University,70,12,19,4,1,16,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Fenway,8145,1640,19,429,86,2465,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Griggs Street,838,270,19,44,14,260,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Boston Univ. East,560,140,19,29,7,228,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Boston Univ. Central,1207,1647,19,64,87,1056,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Back of the Hill,0,0,19,0,0,0,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Park Street,42882,118233,19,2257,6223,7750,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Park Street,3377,2318,19,178,122,461,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Government Center,7788,43769,19,410,2304,2744,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Haymarket,2123,21748,19,112,1145,1881,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Boston Univ. West,406,52,19,21,3,204,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Boston Univ. East,2678,1120,19,141,59,1138,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Beaconsfield,7,2,19,0,0,9,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Washington Square,4,0,19,0,0,1,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Blandford Street,47,6,19,2,0,31,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Brandon Hall,25,1,19,1,0,2,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Boylston,1288,560,19,68,29,405,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Packards Corner,54,18,19,3,1,13,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Brookline Hills,5,6,19,0,0,9,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Brigham Circle,18,4,19,1,0,2,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Boston Univ. Central,34,11,19,2,1,26,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Boston Univ. East,76,15,19,4,1,29,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Boston Univ. West,64,7,19,3,0,25,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Brookline Village,4,12,19,0,1,9,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Chestnut Hill,38,0,19,2,0,8,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Chestnut Hill Ave.,5,0,19,0,0,1,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Chiswick Road,10,0,19,1,0,1,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Cleveland Circle,2,0,19,0,0,0,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Copley,1674,400,19,88,21,329,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Coolidge Corner,25,2,19,1,0,3,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Dean Road,1,1,19,0,0,0,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Eliot,2,0,19,0,0,3,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Englewood Ave.,5,0,19,0,0,0,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Fairbanks Street,9,2,19,0,0,1,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Fenwood Road,16,0,19,1,0,2,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Fenway,156,2,19,8,0,18,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Government Center,217,6291,19,11,331,141,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Griggs Street,14,0,19,1,0,7,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Haymarket,122,1507,19,6,79,68,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Harvard Ave.,112,24,19,6,1,11,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Heath Street,7,0,19,0,0,0,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Hawes Street,2,0,19,0,0,6,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Hynes Convention Center,1171,174,19,62,9,212,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Kenmore,2184,222,19,115,12,160,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Kent Street,2,0,19,0,0,6,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Boston College,2,0,19,0,0,0,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Lechmere,0,619,19,0,33,0,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Longwood Medical Area,124,0,19,7,0,9,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Longwood,20,2,19,1,0,10,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Museum of Fine Arts,90,7,19,5,0,13,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Mission Park,5,1,19,0,0,1,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Newton Highlands,6,0,19,0,0,3,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Griggs Street,5318,358,19,280,19,1285,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Harvard Ave.,3584,1053,19,189,55,394,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Brookline Village,326,370,19,17,19,158,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Boston Univ. West,2319,560,19,122,29,1079,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Pleasant Street,85,10,19,4,1,19,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Haymarket,4605,19362,19,242,1019,1968,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Chestnut Hill,409,26,19,22,1,130,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Heath Street,283,0,19,15,0,15,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Hawes Street,451,226,19,24,12,426,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Prudential,432,18,19,23,1,50,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Pleasant Street,2817,449,19,148,24,914,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Hynes Convention Center,19844,8100,19,1044,426,4343,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Riverside,14,0,19,1,0,1,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Prudential,16545,1902,19,871,100,2761,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Kenmore,31167,8145,19,1640,429,3724,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Chestnut Hill Ave.,21,7,19,1,0,8,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Harvard Ave.,14147,2700,19,745,142,1887,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Brookline Village,2887,1489,19,152,78,982,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Reservoir,29,5,19,2,0,9,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Riverside,2737,0,19,144,0,144,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Kent Street,615,79,19,32,4,414,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Chiswick Road,130,6,19,7,0,15,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Chestnut Hill,2090,261,19,110,14,735,2018
Fall 2018,Green,Green Line,Weekday,4,Midday Base,Heath Street,1621,0,19,85,0,85,2018
Fall 2018,Green,Green Line,Weekday,9,Night,Riverway,7,0,19,0,0,1,2018
Fall 2018,Green,Green Line,Weekday,6,Pm Peak,Reservoir,3443,2768,19,181,146,1337,2018
Fall 2018,Green,Green Line,Weekday,7,Evening,Boston College,1539,0,19,81,0,81,2018
Fall 2018,Green,Green Line,Weekday,8,Late Evening,Cleveland Circle,74,0,19,4,0,4,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Chestnut Hill Ave.,233,35,19,12,2,54,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Chiswick Road,705,60,19,37,3,88,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Cleveland Circle,853,0,19,45,0,45,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Copley,27575,20282,19,1451,1067,6212,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Coolidge Corner,2836,623,19,149,33,342,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Dean Road,588,47,19,31,2,79,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Eliot,794,62,19,42,3,398,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Englewood Ave.,530,417,19,28,22,51,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Fairbanks Street,1024,74,19,54,4,190,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Fenwood Road,917,241,19,48,13,269,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Fenway,6025,681,19,317,36,1337,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Government Center,5031,47668,19,265,2509,2404,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Griggs Street,1539,183,19,81,10,468,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Haymarket,2322,17986,19,122,947,1580,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Harvard Ave.,4646,1216,19,245,64,649,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Heath Street,1406,0,19,74,0,74,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Hawes Street,624,288,19,33,15,450,2018
Fall 2018,Green,Green Line,Weekday,5,Midday School,Hynes Convention Center,12987,9733,19,684,512,3972,2018
